Meldedatum, difference, frozen, trend, value, Lower, Prediction, Upper
2020-12-18, 1.2074, 7.4198, 0.1652, 14.74, , , 
2020-12-17, 1.1053, 7.1134, 0.1513, 14.58, , , 
2020-12-16, 1.0056, 6.926, 0.1376, 14.27, , , 
2020-12-15, 0.8734, 6.5043, 0.1195, 13.91, , , 
2020-12-14, 1.0692, 6.592, 0.1463, 13.64, , , 
2020-12-13, 1.0332, 6.5115, 0.1414, 13.43, , , 
2020-12-12, 0.889, 6.395, 0.1217, 13.01, , , 
2020-12-11, 0.9143, 6.2124, 0.1251, 12.66, , , 
2020-12-10, 0.7845, 6.0081, 0.1074, 12.25, , , 
2020-12-09, 0.7533, 5.9204, 0.1031, 11.85, , , 
2020-12-08, 0.7268, 5.6309, 0.0995, 11.47, , , 
2020-12-07, 0.5899, 5.5228, 0.0807, 11.14, , , 
2020-12-06, 0.5635, 5.4783, 0.0771, 11, , , 
2020-12-05, 0.5178, 5.506, 0.0709, 10.96, , , 
2020-12-04, 0.328, 5.2981, 0.0449, 10.69, , , 
2020-12-03, 0.3953, 5.2236, 0.0541, 10.34, , , 
2020-12-02, 0.5178, 5.1672, 0.0709, 10.24, , , 
2020-12-01, 0.4493, 4.9041, 0.0615, 10.09, , , 
2020-11-30, 0.388, 4.9329, 0.0531, 10.12, , , 
2020-11-29, 0.3604, 4.9149, 0.0493, 10.12, , , 
2020-11-28, 0.4361, 4.9882, 0.0597, 10, , , 
2020-11-27, 0.4866, 4.9701, 0.0666, 10.02, , , 
2020-11-26, 0.3268, 4.8284, 0.0447, 10.04, , , 
2020-11-25, 0.2475, 4.6494, 0.0339, 9.85, , , 
2020-11-24, 0.2247, 4.4547, 0.0307, 9.96, , , 
2020-11-23, 0.3917, 4.5448, 0.0536, 9.85, , , 
2020-11-22, 0.3352, 4.5545, 0.0459, 9.79, , , 
2020-11-21, 0.4349, 4.5521, 0.0595, 9.91, , , 
2020-11-20, 0.543, 4.4836, 0.0743, 9.84, , , 
2020-11-19, 0.7052, 4.5016, 0.0965, 9.78, , , 
2020-11-18, 0.6379, 4.4019, 0.0873, 9.73, , , 
2020-11-17, 0.4649, 4.2301, 0.0636, 9.35, , , 
2020-11-16, 0.3184, 4.1532, 0.0436, 9.19, , , 
2020-11-15, 0.3892, 4.2193, 0.0533, 9.2, , , 
2020-11-14, 0.2655, 4.1172, 0.0363, 8.96, , , 
2020-11-13, 0.1646, 3.9405, 0.0225, 8.74, , , 
2020-11-12, 0.1658, 3.7964, 0.0227, 8.5, , , 
2020-11-11, 0.3184, 3.7639, 0.0436, 8.34, , , 
2020-11-10, 0.4926, 3.7651, 0.0674, 8.33, , , 
2020-11-09, 0.668, 3.8348, 0.0914, 8.33, , , 
2020-11-08, 0.7401, 3.83, 0.1013, 8.3, , , 
2020-11-07, 0.7485, 3.8516, 0.1024, 8.27, , , 
2020-11-06, 0.7509, 3.776, 0.1028, 8.2, , , 
2020-11-05, 0.6812, 3.6306, 0.0932, 7.98, , , 
2020-11-04, 0.6139, 3.4456, 0.084, 7.8, , , 
2020-11-03, 0.7401, 3.2726, 0.1013, 7.51, , , 
2020-11-02, 0.6932, 3.1669, 0.0949, 7.21, , , 
2020-11-01, 0.728, 3.09, 0.0996, 7.02, , , 
2020-10-31, 0.9503, 3.1032, 0.1301, 6.81, , , 
2020-10-30, 1.0512, 3.0251, 0.1439, 6.46, , , 
2020-10-29, 1.0945, 2.9494, 0.1498, 6.18, , , 
2020-10-28, 1.0969, 2.8317, 0.1501, 5.84, , , 
2020-10-27, 1.0092, 2.5325, 0.1381, 5.42, , , 
2020-10-26, 1.0332, 2.4737, 0.1414, 5.02, , , 
2020-10-25, 0.9683, 2.3619, 0.1325, 4.79, , , 
2020-10-24, 0.8302, 2.1529, 0.1136, 4.46, , , 
2020-10-23, 0.6872, 1.9739, 0.094, 4.1, , , 
2020-10-22, 0.6103, 1.8549, 0.0835, 3.73, , , 
2020-10-21, 0.543, 1.7348, 0.0743, 3.36, , , 
2020-10-20, 0.4193, 1.5234, 0.0574, 3.04, , , 
2020-10-19, 0.4049, 1.4405, 0.0554, 2.84, , , 
2020-10-18, 0.3892, 1.3936, 0.0533, 2.72, , , 
2020-10-17, 0.3832, 1.3227, 0.0524, 2.62, , , 
2020-10-16, 0.4481, 1.2867, 0.0613, 2.44, , , 
2020-10-15, 0.5082, 1.2446, 0.0695, 2.27, , , 
2020-10-14, 0.5238, 1.1918, 0.0717, 2.14, , , 
2020-10-13, 0.5202, 1.1041, 0.0712, 2.07, , , 
2020-10-12, 0.4649, 1.0356, 0.0636, 1.94, , , 
2020-10-11, 0.4445, 1.0044, 0.0608, 1.87, , , 
2020-10-10, 0.4037, 0.9395, 0.0552, 1.78, , , 
2020-10-09, 0.3076, 0.8386, 0.0421, 1.62, , , 
2020-10-08, 0.161, 0.7365, 0.022, 1.45, , , 
2020-10-07, 0.1105, 0.668, 0.0151, 1.28, , , 
2020-10-06, 0.0432, 0.5839, 0.0059, 1.15, , , 
2020-10-05, 0.0072, 0.5707, 0.001, 1.07, , , 
2020-10-04, 0.0036, 0.5598, 0.0005, 1.06, , , 
2020-10-03, -0.0204, 0.5358, -0.0043, 1.02, , , 
2020-10-02, -0.0168, 0.531, -0.0036, 1, , , 
2020-10-01, 0.0348, 0.5755, 0.0048, 1.01, , , 
2020-09-30, 0.0685, 0.5574, 0.0094, 0.99, , , 
2020-09-29, 0.0745, 0.5406, 0.0102, 0.96, , , 
2020-09-28, 0.0997, 0.5635, 0.0136, 0.94, , , 
2020-09-27, 0.0877, 0.5562, 0.012, 0.94, , , 
2020-09-26, 0.0793, 0.5562, 0.0109, 0.9, , , 
2020-09-25, 0.1189, 0.5478, 0.0163, 0.91, , , 
2020-09-24, 0.1213, 0.5406, 0.0166, 0.89, , , 
2020-09-23, 0.0937, 0.489, 0.0128, 0.85, , , 
2020-09-22, 0.1165, 0.4661, 0.0159, 0.86, , , 
2020-09-21, 0.1346, 0.4637, 0.0184, 0.82, , , 
2020-09-20, 0.1442, 0.4685, 0.0197, 0.82, , , 
2020-09-19, 0.1394, 0.477, 0.0191, 0.82, , , 
2020-09-18, 0.0997, 0.4289, 0.0136, 0.77, , , 
2020-09-17, 0.0913, 0.4193, 0.0125, 0.7, , , 
2020-09-16, 0.0973, 0.3953, 0.0133, 0.66, , , 
2020-09-15, 0.0348, 0.3496, 0.0048, 0.6, , , 
2020-09-14, 0.0348, 0.3292, 0.0048, 0.57, , , 
2020-09-13, 0.036, 0.3244, 0.0049, 0.55, , , 
2020-09-12, 0.0529, 0.3376, 0.0072, 0.54, , , 
2020-09-11, 0.0529, 0.3292, 0.0072, 0.53, , , 
2020-09-10, 0.0457, 0.328, 0.0062, 0.51, , , 
2020-09-09, 0.0156, 0.2979, 0.0021, 0.49, , , 
2020-09-08, 0.0192, 0.3148, 0.0026, 0.49, , , 
2020-09-07, -0.0084, 0.2943, -0.0018, 0.49, , , 
2020-09-06, -0.0108, 0.2883, -0.0023, 0.48, , , 
2020-09-05, -0.03, 0.2847, -0.0064, 0.46, , , 
2020-09-04, -0.0553, 0.2763, -0.0117, 0.45, , , 
2020-09-03, -0.0565, 0.2823, -0.0119, 0.45, , , 
2020-09-02, -0.0769, 0.2823, -0.0163, 0.45, , , 
2020-09-01, -0.0469, 0.2955, -0.0099, 0.44, , , 
2020-08-31, -0.0541, 0.3027, -0.0114, 0.45, , , 
2020-08-30, -0.0589, 0.2991, -0.0124, 0.44, , , 
2020-08-29, -0.0432, 0.3148, -0.0091, 0.46, , , 
2020-08-28, -0.0132, 0.3316, -0.0028, 0.47, , , 
2020-08-27, -0.0084, 0.3388, -0.0018, 0.48, , , 
2020-08-26, 0.0036, 0.3592, 0.0005, 0.5, , , 
2020-08-25, -0.0012, 0.3424, -0.0003, 0.51, , , 
2020-08-24, 0.0048, 0.3568, 0.0007, 0.53, , , 
2020-08-23, 0.0132, 0.358, 0.0018, 0.54, , , 
2020-08-22, 0.0096, 0.358, 0.0013, 0.53, , , 
2020-08-21, -0.0084, 0.3448, -0.0018, 0.53, , , 
2020-08-20, 0.0288, 0.3472, 0.0039, 0.53, , , 
2020-08-19, 0.0457, 0.3556, 0.0062, 0.55, , , 
2020-08-18, 0.0312, 0.3436, 0.0043, 0.54, , , 
2020-08-17, 0.0469, 0.352, 0.0064, 0.54, , , 
2020-08-16, 0.0336, 0.3448, 0.0046, 0.52, , , 
2020-08-15, 0.0156, 0.3484, 0.0021, 0.54, , , 
2020-08-14, 0.0144, 0.3532, 0.002, 0.53, , , 
2020-08-13, -0.018, 0.3184, -0.0038, 0.51, , , 
2020-08-12, -0.0276, 0.31, -0.0058, 0.49, , , 
2020-08-11, -0.0108, 0.3124, -0.0023, 0.51, , , 
2020-08-10, 0.0084, 0.3052, 0.0012, 0.49, , , 
2020-08-09, 0.0252, 0.3112, 0.0035, 0.5, , , 
2020-08-08, 0.0348, 0.3328, 0.0048, 0.5, , , 
2020-08-07, 0.0348, 0.3388, 0.0048, 0.49, , , 
2020-08-06, 0.0625, 0.3364, 0.0085, 0.49, , , 
2020-08-05, 0.0769, 0.3376, 0.0105, 0.5, , , 
2020-08-04, 0.0577, 0.3232, 0.0079, 0.46, , , 
2020-08-03, 0.0312, 0.2967, 0.0043, 0.46, , , 
2020-08-02, 0.012, 0.2859, 0.0016, 0.44, , , 
2020-08-01, 0.006, 0.2979, 0.0008, 0.45, , , 
2020-07-31, 0.0048, 0.304, 0.0007, 0.44, , , 
2020-07-30, -0.0168, 0.2739, -0.0036, 0.43, , , 
2020-07-29, -0.0372, 0.2607, -0.0079, 0.42, , , 
2020-07-28, -0.024, 0.2655, -0.0051, 0.41, , , 
2020-07-27, -0.0048, 0.2655, -0.001, 0.4, , , 
2020-07-26, 0.0144, 0.2739, 0.002, 0.42, , , 
2020-07-25, 0.0228, 0.2919, 0.0031, 0.4, , , 
2020-07-24, 0.0529, 0.2991, 0.0072, 0.4, , , 
2020-07-23, 0.0589, 0.2907, 0.0081, 0.41, , , 
2020-07-22, 0.0757, 0.2979, 0.0104, 0.41, , , 
2020-07-21, 0.0577, 0.2895, 0.0079, 0.4, , , 
2020-07-20, 0.0529, 0.2703, 0.0072, 0.39, , , 
2020-07-19, 0.0372, 0.2595, 0.0051, 0.38, , , 
2020-07-18, 0.0613, 0.2691, 0.0084, 0.37, , , 
2020-07-17, 0.0276, 0.2463, 0.0038, 0.35, , , 
2020-07-16, -0.0012, 0.2319, -0.0003, 0.33, , , 
2020-07-15, 0.0084, 0.2223, 0.0012, 0.32, , , 
2020-07-14, 0.0132, 0.2319, 0.0018, 0.31, , , 
2020-07-13, 0.0024, 0.2175, 0.0003, 0.31, , , 
2020-07-12, 0.0072, 0.2223, 0.001, 0.31, , , 
2020-07-11, -0.0204, 0.2078, -0.0043, 0.3, , , 
2020-07-10, -0.0096, 0.2187, -0.002, 0.31, , , 
2020-07-09, -0.012, 0.2331, -0.0025, 0.32, , , 
2020-07-08, -0.0348, 0.2138, -0.0074, 0.3, , , 
2020-07-07, -0.0457, 0.2187, -0.0097, 0.31, , , 
2020-07-06, -0.0348, 0.215, -0.0074, 0.31, , , 
2020-07-05, -0.0445, 0.215, -0.0094, 0.31, , , 
2020-07-04, -0.0565, 0.2283, -0.0119, 0.32, , , 
2020-07-03, -0.0481, 0.2283, -0.0102, 0.32, , , 
2020-07-02, -0.0216, 0.2451, -0.0046, 0.34, , , 
2020-07-01, -0.0228, 0.2487, -0.0048, 0.35, , , 
2020-06-30, -0.012, 0.2643, -0.0025, 0.37, , , 
2020-06-29, -0.0084, 0.2499, -0.0018, 0.36, , , 
2020-06-28, -0.0108, 0.2595, -0.0023, 0.37, , , 
2020-06-27, 0.0096, 0.2847, 0.0013, 0.39, , , 
2020-06-26, -0.0024, 0.2763, -0.0005, 0.39, , , 
2020-06-25, -0.0096, 0.2667, -0.002, 0.39, , , 
2020-06-24, 0.0012, 0.2715, 0.0002, 0.38, , , 
2020-06-23, 0.0216, 0.2763, 0.003, 0.39, , , 
2020-06-22, 0.0252, 0.2583, 0.0035, 0.39, , , 
2020-06-21, 0.0481, 0.2703, 0.0066, 0.4, , , 
2020-06-20, 0.042, 0.2751, 0.0058, 0.39, , , 
2020-06-19, 0.0505, 0.2787, 0.0069, 0.39, , , 
2020-06-18, 0.0312, 0.2763, 0.0043, 0.37, , , 
2020-06-17, 0.0012, 0.2703, 0.0002, 0.38, , , 
2020-06-16, -0.0276, 0.2547, -0.0058, 0.36, , , 
2020-06-15, -0.0408, 0.2331, -0.0086, 0.35, , , 
2020-06-14, -0.0541, 0.2223, -0.0114, 0.33, , , 
2020-06-13, -0.0541, 0.2331, -0.0114, 0.34, , , 
2020-06-12, -0.0517, 0.2283, -0.0109, 0.32, , , 
2020-06-11, -0.0445, 0.2451, -0.0094, 0.34, , , 
2020-06-10, -0.018, 0.2691, -0.0038, 0.36, , , 
2020-06-09, -0.0324, 0.2823, -0.0069, 0.37, , , 
2020-06-08, -0.0949, 0.2739, -0.0201, 0.37, , , 
2020-06-07, -0.0817, 0.2763, -0.0173, 0.37, , , 
2020-06-06, -0.0841, 0.2871, -0.0178, 0.37, , , 
2020-06-05, -0.1189, 0.2799, -0.0251, 0.38, , , 
2020-06-04, -0.0853, 0.2895, -0.018, 0.41, , , 
2020-06-03, -0.1105, 0.2871, -0.0234, 0.41, , , 
2020-06-02, -0.1297, 0.3148, -0.0274, 0.44, , , 
2020-06-01, -0.0685, 0.3688, -0.0145, 0.5, , , 
2020-05-31, -0.0841, 0.358, -0.0178, 0.52, , , 
2020-05-30, -0.0709, 0.3712, -0.015, 0.53, , , 
2020-05-29, -0.0589, 0.3989, -0.0124, 0.58, , , 
2020-05-28, -0.1382, 0.3748, -0.0292, 0.55, , , 
2020-05-27, -0.1346, 0.3977, -0.0284, 0.59, , , 
2020-05-26, -0.1406, 0.4445, -0.0297, 0.63, , , 
2020-05-25, -0.1946, 0.4373, -0.0411, 0.62, , , 
2020-05-24, -0.209, 0.4421, -0.0442, 0.62, , , 
2020-05-23, -0.2175, 0.4421, -0.046, 0.63, , , 
2020-05-22, -0.2343, 0.4577, -0.0495, 0.67, , , 
2020-05-21, -0.2451, 0.513, -0.0518, 0.75, , , 
2020-05-20, -0.2823, 0.5322, -0.0597, 0.78, , , 
2020-05-19, -0.2703, 0.5851, -0.0572, 0.82, , , 
2020-05-18, -0.2571, 0.6319, -0.0544, 0.91, , , 
2020-05-17, -0.2511, 0.6512, -0.0531, 0.94, , , 
2020-05-16, -0.2823, 0.6596, -0.0597, 0.97, , , 
2020-05-15, -0.2175, 0.692, -0.046, 1.01, , , 
2020-05-14, -0.1982, 0.7581, -0.0419, 1.11, , , 
2020-05-13, -0.1706, 0.8145, -0.0361, 1.21, , , 
2020-05-12, -0.2199, 0.8554, -0.0465, 1.28, , , 
2020-05-11, -0.2583, 0.889, -0.0546, 1.3, , , 
2020-05-10, -0.2775, 0.9022, -0.0587, 1.32, , , 
2020-05-09, -0.3328, 0.9419, -0.0704, 1.34, , , 
2020-05-08, -0.4962, 0.9094, -0.1049, 1.33, , , 
2020-05-07, -0.4133, 0.9563, -0.0874, 1.4, , , 
2020-05-06, -0.5334, 0.9851, -0.1128, 1.43, , , 
2020-05-05, -0.5466, 1.0752, -0.1156, 1.55, , , 
2020-05-04, -0.6355, 1.1473, -0.1344, 1.64, , , 
2020-05-03, -0.71, 1.1798, -0.1501, 1.7, , , 
2020-05-02, -0.734, 1.2747, -0.1552, 1.85, , , 
2020-05-01, -0.8049, 1.4056, -0.1702, 2.06, , , 
2020-04-30, -0.9875, 1.3696, -0.2088, 2.13, , , 
2020-04-29, -1.0368, 1.5186, -0.2192, 2.36, , , 
2020-04-28, -1.0188, 1.6219, -0.2154, 2.47, , , 
2020-04-27, -0.8422, 1.7829, -0.1781, 2.69, , , 
2020-04-26, -0.7797, 1.8898, -0.1648, 2.87, , , 
2020-04-25, -0.7473, 2.0087, -0.158, 3.04, , , 
2020-04-24, -0.4649, 2.2106, -0.0983, 3.28, , , 
2020-04-23, -0.4349, 2.3571, -0.0919, 3.6, , , 
2020-04-22, -0.3905, 2.5554, -0.0826, 3.9, , , 
2020-04-21, -0.4193, 2.6406, -0.0886, 4.11, , , 
2020-04-20, -0.704, 2.625, -0.1488, 4.07, , , 
2020-04-19, -0.6608, 2.6695, -0.1397, 4.22, , , 
2020-04-18, -0.7413, 2.756, -0.1567, 4.38, , , 
2020-04-17, -1.0969, 2.6755, -0.2319, 4.39, , , 
2020-04-16, -1.062, 2.792, -0.2245, 4.65, , , 
2020-04-15, -1.0861, 2.9458, -0.2296, 4.89, , , 
2020-04-14, -1.235, 3.0599, -0.2611, 5.24, , , 
2020-04-13, -1.0488, 3.329, -0.2217, 5.7, , , 
2020-04-12, -1.0668, 3.3302, -0.2256, 5.77, , , 
2020-04-11, -0.8205, 3.4972, -0.1735, 5.98, , , 
2020-04-10, -0.5346, 3.7724, -0.113, 6.54, , , 
2020-04-09, -0.2715, 3.854, -0.0574, 6.75, , , 
2020-04-08, 0.1334, 4.0319, 0.0183, 6.94, , , 
2020-04-07, 0.6475, 4.295, 0.0886, 7.25, , , 
2020-04-06, 1.1437, 4.3779, 0.1565, 7.33, , , 
2020-04-05, 1.539, 4.3971, 0.2106, 7.49, , , 
2020-04-04, 1.6195, 4.3178, 0.2216, 7.62, , , 
2020-04-03, 2.0327, 4.307, 0.2782, 7.51, , , 
2020-04-02, 2.2142, 4.1256, 0.303, 7.36, , , 
2020-04-01, 2.3247, 3.8985, 0.3182, 7.09, , , 
2020-03-31, 2.2898, 3.6474, 0.3134, 6.58, , , 
2020-03-30, 2.1625, 3.2341, 0.296, 6.18, , , 
2020-03-29, 2.0424, 2.8581, 0.2795, 5.85, , , 
2020-03-28, 1.9943, 2.6983, 0.2729, 5.37, , , 
2020-03-27, 1.6855, 2.2742, 0.2307, 4.78, , , 
2020-03-26, 1.4753, 1.9114, 0.2019, 4.2, , , 
2020-03-25, 1.2302, 1.5738, 0.1684, 3.6, , , 
2020-03-24, 1.014, 1.3576, 0.1388, 3.05, , , 
2020-03-23, 0.8085, 1.0716, 0.1107, 2.68, , , 
2020-03-22, 0.5995, 0.8157, 0.082, 2.43, , , 
2020-03-21, 0.5058, 0.704, 0.0692, 2.03, , , 
2020-03-20, 0.3977, 0.5887, 0.0544, 1.69, , , 
2020-03-19, 0.2679, 0.4361, 0.0367, 1.36, , , 
2020-03-18, 0.2235, 0.3436, 0.0306, 1.03, , , 
2020-03-17, 0.2571, 0.3436, 0.0352, 0.83, , , 
2020-03-16, 0.185, 0.2631, 0.0253, 0.63, , , 
2020-03-15, 0.149, 0.2162, 0.0204, 0.55, , , 
2020-03-14, 0.155, 0.1982, 0.0212, 0.48, , , 
2020-03-13, 0.1514, 0.191, 0.0207, 0.39, , , 
2020-03-12, 0.137, 0.1682, 0.0187, 0.32, , , 
2020-03-11, 0.0901, 0.1201, 0.0123, 0.27, , , 
2020-03-10, 0.0625, 0.0865, 0.0085, 0.22, , , 
2020-03-09, 0.0637, 0.0781, 0.0087, 0.19, , , 
2020-03-08, , 0.0673, , 0.18, , , 
2020-03-07, , 0.0432, , 0.16, , , 
2020-03-06, , 0.0396, , 0.11, , , 
2020-03-05, , 0.0312, , 0.09, , , 
2020-03-04, , 0.03, , 0.08, , , 
2020-03-03, , 0.024, , 0.06, , , 
2020-03-02, , 0.0144, , 0.03, , , 
2020-03-01, , , , 0.03, , , 
